Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
No,54,Travel_Rarely,685,Neurology,3,3,Life Sciences,4,Male,85,3,4,Therapist,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9
No,40,Travel_Rarely,444,Cardiology,2,2,Marketing,2,Female,92,3,2,Nurse,2,Married,5677,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10
No,43,Travel_Rarely,1291,Neurology,15,2,Life Sciences,3,Male,65,2,4,Therapist,3,Married,17603,3525,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11
No,35,Travel_Rarely,819,Maternity,2,3,Life Sciences,3,Male,44,2,3,Therapist,2,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4
No,58,Travel_Rarely,1272,Maternity,5,3,Technical Degree,3,Female,37,2,3,Other,2,Divorced,10552,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4
No,32,Non-Travel,1200,Maternity,1,4,Technical Degree,4,Male,62,3,2,Nurse,1,Married,4087,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2
No,27,Travel_Rarely,608,Maternity,1,2,Life Sciences,3,Female,68,3,3,Therapist,1,Married,7412,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7
No,29,Travel_Rarely,1329,Maternity,7,3,Life Sciences,3,Male,82,3,2,Other,4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0
No,47,Travel_Rarely,1225,Cardiology,2,4,Life Sciences,2,Female,47,4,4,Admin,2,Divorced,15972,21086,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2
No,44,Travel_Rarely,1099,Cardiology,5,3,Marketing,2,Male,88,3,5,Admin,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
No,52,Non-Travel,715,Maternity,19,4,Medical,4,Male,41,3,1,Nurse,4,Married,4258,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2
No,41,Travel_Rarely,930,Cardiology,3,3,Life Sciences,3,Male,57,2,2,Nurse,2,Divorced,8938,12227,2,Y,No,11,3,3,80,1,14,5,3,5,4,0,4
No,34,Travel_Rarely,1397,Maternity,1,5,Life Sciences,2,Male,42,3,1,Nurse,4,Married,2691,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8
No,39,Travel_Frequently,1218,Maternity,1,1,Life Sciences,2,Male,52,3,5,Admin,3,Divorced,19197,8213,1,Y,Yes,14,3,3,80,1,21,3,3,21,8,1,6
No,42,Travel_Rarely,933,Maternity,29,3,Life Sciences,2,Male,98,3,2,Therapist,2,Married,4434,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
No,50,Travel_Rarely,854,Cardiology,1,4,Medical,4,Female,68,3,5,Admin,4,Divorced,19517,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6
No,46,Non-Travel,1144,Maternity,7,4,Medical,3,Female,30,3,2,Therapist,3,Married,5258,16044,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0
No,45,Travel_Rarely,192,Maternity,10,2,Life Sciences,1,Male,69,3,1,Nurse,4,Married,2654,9655,3,Y,No,21,4,4,80,2,8,3,2,2,2,0,2
No,31,Travel_Rarely,1112,Cardiology,5,4,Life Sciences,1,Female,67,3,2,Nurse,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2
No,29,Travel_Rarely,1389,Maternity,21,4,Life Sciences,2,Female,51,4,3,Therapist,1,Divorced,9980,10195,1,Y,No,11,3,3,80,1,10,1,3,10,9,8,8
No,41,Travel_Rarely,645,Cardiology,1,3,Marketing,2,Male,49,4,3,Nurse,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7
No,38,Travel_Rarely,345,Cardiology,10,2,Life Sciences,1,Female,100,3,2,Nurse,4,Married,5343,5982,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9
No,53,Travel_Rarely,1219,Cardiology,2,4,Life Sciences,1,Female,78,2,4,Admin,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7
No,35,Travel_Frequently,1182,Cardiology,11,2,Marketing,4,Male,54,3,2,Nurse,4,Divorced,4968,18500,1,Y,No,11,3,4,80,1,5,3,3,5,2,0,2
No,49,Travel_Rarely,465,Maternity,6,1,Life Sciences,3,Female,41,2,4,Other,3,Married,13966,11652,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12
No,40,Travel_Rarely,369,Maternity,8,2,Life Sciences,2,Female,92,3,2,Therapist,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0
No,46,Travel_Rarely,1319,Cardiology,3,3,Technical Degree,1,Female,45,4,4,Nurse,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
No,58,Travel_Rarely,1055,Neurology,1,3,Medical,4,Female,76,3,5,Therapist,1,Married,19701,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5
No,48,Travel_Frequently,365,Maternity,4,5,Medical,3,Male,89,2,4,Admin,4,Married,15202,5602,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2
No,29,Travel_Rarely,1010,Maternity,1,3,Life Sciences,1,Female,97,3,1,Nurse,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2
No,31,Travel_Rarely,655,Neurology,7,4,Life Sciences,4,Male,48,3,2,Nurse,4,Divorced,5915,9528,3,Y,No,22,4,4,80,1,10,3,2,7,7,1,7
No,38,Travel_Frequently,1186,Maternity,3,4,Other,3,Male,44,3,1,Nurse,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2
No,29,Travel_Rarely,136,Maternity,1,3,Life Sciences,1,Male,89,3,2,Other,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
No,36,Travel_Rarely,188,Maternity,7,4,Other,2,Male,65,3,1,Nurse,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1
No,42,Travel_Rarely,469,Maternity,2,2,Medical,4,Male,35,3,4,Admin,1,Married,17665,14399,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7
No,25,Travel_Rarely,810,Cardiology,8,3,Life Sciences,4,Male,57,4,2,Nurse,2,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2
No,48,Travel_Rarely,715,Neurology,1,3,Life Sciences,4,Male,76,2,5,Therapist,4,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
No,38,Travel_Frequently,508,Maternity,6,4,Life Sciences,1,Male,72,2,2,Therapist,3,Married,5321,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
No,43,Travel_Rarely,1473,Maternity,8,4,Other,3,Female,74,3,2,Other,3,Divorced,4522,2227,4,Y,Yes,14,3,4,80,0,8,3,3,5,2,0,2
No,53,Travel_Rarely,1070,Neurology,3,4,Medical,3,Male,45,3,4,Therapist,3,Married,17584,21016,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,1,3
No,54,Travel_Rarely,821,Neurology,5,2,Medical,1,Male,86,3,5,Therapist,1,Married,19406,8509,4,Y,No,11,3,3,80,1,24,4,2,4,2,1,2
No,47,Travel_Rarely,1180,Maternity,25,3,Medical,1,Male,84,3,3,Other,3,Single,8633,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11
No,31,Travel_Rarely,480,Maternity,7,2,Medical,2,Female,31,3,2,Therapist,1,Married,4306,4156,1,Y,No,12,3,2,80,1,13,5,1,13,10,3,12
No,23,Travel_Rarely,1309,Maternity,26,1,Life Sciences,3,Male,83,3,1,Nurse,4,Divorced,2904,16092,1,Y,No,12,3,3,80,2,4,2,2,4,2,0,2
No,40,Travel_Rarely,1202,Maternity,2,1,Medical,2,Female,89,4,2,Other,3,Divorced,6377,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
No,32,Travel_Rarely,801,Cardiology,1,4,Marketing,3,Female,48,3,3,Nurse,4,Married,10422,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7
No,26,Travel_Rarely,933,Cardiology,1,3,Life Sciences,3,Male,57,3,2,Nurse,3,Married,5296,20156,1,Y,No,17,3,2,80,1,8,3,3,8,7,7,7
No,28,Non-Travel,280,Neurology,1,2,Life Sciences,3,Male,43,3,1,Other,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2
No,29,Travel_Rarely,232,Maternity,19,3,Technical Degree,4,Male,34,3,2,Therapist,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2
No,22,Travel_Rarely,581,Maternity,1,2,Life Sciences,4,Male,63,3,1,Nurse,3,Single,3375,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2
No,37,Travel_Rarely,674,Maternity,13,3,Medical,1,Male,47,3,2,Nurse,4,Married,4285,3031,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7
No,43,Travel_Rarely,1034,Cardiology,16,3,Marketing,4,Female,80,3,4,Admin,4,Married,16064,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9
No,39,Travel_Frequently,505,Maternity,2,4,Technical Degree,3,Female,64,3,3,Other,3,Single,10938,6420,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,8
No,33,Travel_Frequently,1141,Cardiology,1,3,Life Sciences,3,Female,42,4,2,Nurse,1,Married,5376,3193,2,Y,No,19,3,1,80,2,10,3,3,5,3,1,3
No,34,Travel_Rarely,121,Maternity,2,4,Medical,3,Female,86,2,1,Nurse,1,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3
No,39,Travel_Frequently,443,Neurology,8,1,Life Sciences,3,Female,48,3,1,Nurse,3,Married,3755,17872,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7
No,31,Travel_Rarely,1154,Cardiology,2,2,Life Sciences,1,Male,54,3,1,Other,3,Married,3067,6393,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2
No,48,Travel_Rarely,163,Cardiology,2,5,Marketing,2,Female,37,3,2,Therapist,4,Married,4051,19658,2,Y,No,14,3,1,80,1,14,2,3,9,7,6,7
No,53,Travel_Rarely,102,Neurology,23,4,Life Sciences,4,Female,72,3,4,Therapist,4,Single,14275,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8
No,28,Non-Travel,120,Cardiology,4,3,Medical,2,Male,43,3,2,Therapist,3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4
No,45,Non-Travel,1195,Maternity,2,2,Medical,1,Male,65,2,4,Admin,4,Married,16792,20462,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8
No,29,Travel_Rarely,718,Maternity,8,1,Medical,2,Male,79,2,2,Therapist,4,Married,5056,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2
No,34,Travel_Rarely,704,Cardiology,28,3,Marketing,4,Female,95,2,2,Therapist,3,Married,6712,8978,1,Y,No,21,4,4,80,2,8,2,3,8,7,1,7
No,27,Travel_Rarely,269,Neurology,5,1,Technical Degree,3,Male,42,2,3,Therapist,4,Divorced,12808,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8
No,30,Travel_Rarely,201,Maternity,5,3,Technical Degree,4,Female,84,3,1,Nurse,1,Divorced,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2
No,34,Travel_Rarely,678,Maternity,19,3,Life Sciences,2,Female,35,2,1,Nurse,4,Married,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7
No,31,Travel_Rarely,670,Maternity,26,1,Life Sciences,1,Male,31,3,1,Nurse,3,Divorced,2911,15170,1,Y,No,17,3,4,80,1,5,1,2,5,2,4,3
No,27,Travel_Frequently,829,Cardiology,8,1,Marketing,3,Male,84,3,2,Therapist,4,Married,4342,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1
No,38,Travel_Rarely,437,Cardiology,16,3,Life Sciences,2,Female,90,3,2,Therapist,2,Single,4198,16379,2,Y,No,12,3,2,80,0,8,5,4,3,2,1,2
No,27,Travel_Frequently,1410,Cardiology,3,1,Medical,4,Female,71,4,2,Therapist,4,Divorced,4647,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4
No,55,Non-Travel,444,Maternity,2,1,Medical,3,Male,40,2,4,Admin,1,Single,16756,17323,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2
No,52,Travel_Rarely,319,Maternity,3,3,Medical,4,Male,39,2,3,Therapist,3,Married,7969,19609,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,0,4
No,35,Travel_Rarely,1029,Maternity,16,3,Life Sciences,4,Female,91,2,3,Other,2,Single,8606,21195,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3
No,53,Travel_Rarely,346,Neurology,6,3,Life Sciences,4,Male,86,3,2,Nurse,4,Single,2450,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2
No,43,Travel_Frequently,559,Neurology,10,4,Life Sciences,3,Female,82,2,2,Nurse,3,Divorced,5257,6227,1,Y,No,11,3,2,80,1,9,3,4,9,7,0,0
No,27,Travel_Rarely,1420,Cardiology,2,1,Marketing,3,Male,85,3,1,Other,1,Divorced,3041,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2
No,38,Travel_Frequently,594,Neurology,2,2,Medical,3,Female,75,2,1,Nurse,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
No,36,Travel_Frequently,607,Cardiology,7,3,Marketing,1,Female,83,4,2,Therapist,1,Married,4639,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13
No,46,Travel_Rarely,1125,Cardiology,10,3,Marketing,3,Female,94,2,3,Therapist,4,Married,9071,11563,2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2
No,51,Travel_Rarely,684,Neurology,6,3,Life Sciences,1,Male,51,3,5,Therapist,3,Single,19537,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15
No,27,Travel_Rarely,954,Cardiology,9,3,Marketing,4,Male,44,3,2,Therapist,4,Single,4105,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
No,30,Travel_Rarely,1138,Neurology,6,3,Technical Degree,1,Female,48,2,2,Nurse,4,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7
No,28,Travel_Rarely,821,Cardiology,5,4,Medical,1,Male,98,3,2,Therapist,4,Single,4908,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2
No,36,Travel_Frequently,884,Neurology,23,2,Medical,3,Male,41,4,2,Nurse,4,Married,2571,12290,4,Y,No,17,3,3,80,1,17,3,3,5,2,0,3
No,31,Non-Travel,1188,Cardiology,20,2,Marketing,4,Female,45,3,2,Therapist,3,Married,6932,24406,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0
No,37,Travel_Rarely,342,Cardiology,16,4,Marketing,4,Male,66,2,2,Therapist,3,Divorced,6334,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0
No,35,Travel_Rarely,1276,Maternity,16,3,Life Sciences,4,Male,72,3,3,Other,3,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0
No,49,Travel_Rarely,1098,Maternity,4,2,Medical,1,Male,85,2,5,Admin,3,Married,18711,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0
No,49,Travel_Rarely,722,Neurology,25,4,Life Sciences,3,Female,84,3,1,Nurse,1,Married,3211,22102,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4
No,42,Travel_Frequently,748,Neurology,9,2,Medical,1,Female,74,3,1,Nurse,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8
No,31,Travel_Rarely,1332,Maternity,11,2,Medical,3,Male,80,3,2,Other,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1
No,30,Travel_Rarely,1427,Neurology,2,1,Medical,2,Male,35,2,1,Nurse,4,Single,2720,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2
No,35,Travel_Rarely,619,Cardiology,1,3,Marketing,2,Male,85,3,2,Therapist,3,Married,4717,18659,9,Y,No,11,3,3,80,0,15,2,3,11,9,6,9
No,28,Travel_Rarely,857,Maternity,10,3,Other,3,Female,59,3,2,Nurse,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7
No,39,Travel_Rarely,360,Maternity,23,3,Medical,3,Male,93,3,1,Nurse,1,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3
No,48,Travel_Rarely,817,Cardiology,2,1,Marketing,2,Male,56,4,2,Therapist,2,Married,8120,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2
No,34,Travel_Rarely,401,Neurology,1,3,Life Sciences,4,Female,86,2,1,Nurse,2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2
No,55,Travel_Rarely,282,Maternity,2,2,Medical,4,Female,58,1,5,Admin,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11
No,38,Non-Travel,1336,Neurology,2,3,Human Resources,1,Male,100,3,1,Other,2,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
No,37,Travel_Rarely,309,Cardiology,10,4,Life Sciences,4,Female,88,2,2,Nurse,4,Divorced,6694,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0
No,29,Travel_Rarely,665,Maternity,15,3,Life Sciences,3,Male,60,3,1,Nurse,4,Single,2340,22673,1,Y,No,19,3,1,80,0,6,1,3,6,5,1,5
No,35,Non-Travel,727,Neurology,3,3,Life Sciences,3,Male,41,2,1,Nurse,3,Married,1281,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0
No,33,Travel_Frequently,1146,Cardiology,25,3,Medical,2,Female,82,3,2,Nurse,3,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1
No,36,Travel_Rarely,530,Cardiology,2,4,Life Sciences,3,Female,51,3,2,Other,4,Single,4502,7439,3,Y,No,15,3,3,80,0,17,2,2,13,7,6,7
No,23,Travel_Rarely,977,Maternity,10,3,Technical Degree,4,Male,45,4,1,Nurse,3,Married,2073,12826,2,Y,No,16,3,4,80,1,4,2,3,2,2,2,2
No,32,Travel_Frequently,1005,Neurology,2,2,Life Sciences,4,Male,79,3,1,Nurse,4,Single,3068,11864,0,Y,No,13,3,3,80,0,8,2,2,7,7,3,6
No,36,Travel_Rarely,884,Cardiology,1,4,Life Sciences,2,Female,73,3,2,Nurse,3,Single,6815,21447,6,Y,No,13,3,1,80,0,15,5,3,1,0,0,0
No,42,Travel_Frequently,288,Maternity,2,3,Life Sciences,4,Male,40,3,3,Other,4,Married,10124,18611,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9
No,55,Travel_Frequently,135,Maternity,18,4,Medical,3,Male,62,3,2,Other,2,Married,6385,12992,3,Y,Yes,14,3,4,80,2,17,3,3,8,7,6,7
No,35,Travel_Rarely,735,Maternity,6,1,Life Sciences,3,Male,66,3,1,Nurse,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2
No,40,Travel_Frequently,692,Neurology,11,3,Technical Degree,4,Female,73,3,2,Nurse,3,Married,6323,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4
No,28,Non-Travel,1366,Maternity,24,2,Technical Degree,2,Male,72,2,3,Other,1,Single,8722,12355,1,Y,No,12,3,1,80,0,10,2,2,10,7,1,9
No,37,Travel_Frequently,504,Maternity,10,3,Medical,1,Male,61,3,3,Therapist,3,Divorced,10048,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0
No,40,Travel_Rarely,898,Neurology,6,2,Medical,3,Male,38,3,4,Admin,4,Single,16437,17381,1,Y,Yes,21,4,4,80,0,21,2,3,21,7,7,7
No,28,Travel_Rarely,440,Maternity,21,3,Medical,3,Male,42,3,1,Nurse,4,Married,2713,6672,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2
No,28,Non-Travel,1476,Neurology,1,3,Life Sciences,3,Female,55,1,2,Nurse,4,Married,6674,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5
No,29,Travel_Rarely,1082,Neurology,9,4,Medical,4,Female,43,3,1,Nurse,3,Married,2974,25412,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2
No,36,Travel_Frequently,566,Neurology,18,4,Life Sciences,3,Male,81,4,1,Nurse,4,Married,3688,7122,4,Y,No,18,3,4,80,2,4,2,3,1,0,0,0
No,35,Travel_Rarely,1017,Maternity,6,4,Life Sciences,2,Male,82,1,2,Nurse,4,Single,6646,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8
No,42,Travel_Frequently,1474,Neurology,5,2,Other,2,Male,97,3,1,Nurse,3,Married,2093,9260,4,Y,No,17,3,4,80,1,8,4,3,2,2,2,0
No,47,Non-Travel,666,Maternity,29,4,Life Sciences,1,Male,88,3,3,Admin,2,Married,11849,10268,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9
No,31,Travel_Rarely,1222,Maternity,11,4,Life Sciences,4,Male,48,3,1,Nurse,4,Married,2356,14871,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2
No,46,Travel_Rarely,991,Neurology,1,2,Life Sciences,4,Female,44,3,1,Other,1,Single,3423,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7
No,45,Travel_Rarely,930,Cardiology,9,3,Marketing,4,Male,74,3,3,Nurse,1,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2
No,38,Travel_Rarely,1180,Maternity,29,1,Medical,2,Male,70,3,2,Other,1,Married,6673,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0
No,34,Travel_Rarely,1107,Neurology,9,4,Technical Degree,1,Female,52,3,1,Other,3,Married,2742,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2
No,46,Travel_Rarely,526,Cardiology,1,2,Marketing,2,Female,92,3,3,Nurse,1,Divorced,10453,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7
No,35,Travel_Rarely,556,Maternity,23,2,Life Sciences,2,Male,50,2,2,Therapist,3,Married,5916,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1
No,32,Travel_Frequently,585,Maternity,10,3,Life Sciences,1,Male,56,3,1,Nurse,3,Married,3433,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3
No,36,Travel_Frequently,1302,Neurology,6,4,Life Sciences,1,Male,80,4,2,Nurse,1,Married,5562,19711,3,Y,Yes,13,3,4,80,1,9,3,3,3,2,0,2
No,49,Travel_Frequently,636,Neurology,10,4,Life Sciences,3,Female,35,3,5,Therapist,1,Single,18665,25594,9,Y,Yes,11,3,4,80,0,22,4,3,3,2,1,2
No,36,Travel_Rarely,311,Neurology,7,3,Life Sciences,1,Male,77,3,1,Nurse,2,Single,2013,10950,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3
No,43,Travel_Frequently,957,Maternity,28,3,Medical,2,Female,72,4,1,Nurse,3,Single,4739,16090,4,Y,No,12,3,4,80,0,18,2,3,3,2,1,2
No,27,Non-Travel,1277,Neurology,8,5,Life Sciences,1,Male,87,1,1,Nurse,3,Married,4621,5869,1,Y,No,19,3,4,80,3,3,4,3,3,2,1,2
No,52,Non-Travel,585,Cardiology,29,4,Life Sciences,1,Male,40,3,1,Other,4,Divorced,3482,19788,2,Y,No,15,3,2,80,2,16,3,2,9,8,0,0
No,58,Travel_Rarely,601,Maternity,7,4,Medical,3,Female,53,2,3,Therapist,1,Married,10008,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
No,53,Travel_Rarely,661,Cardiology,7,2,Marketing,1,Female,78,2,3,Nurse,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4
No,36,Travel_Rarely,1456,Cardiology,13,5,Marketing,2,Male,96,2,2,Nurse,1,Divorced,6134,8658,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2
No,25,Travel_Rarely,583,Cardiology,4,1,Marketing,3,Male,87,2,2,Nurse,1,Married,4256,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3
No,29,Travel_Rarely,1283,Maternity,23,3,Life Sciences,4,Male,54,3,1,Nurse,4,Single,2201,18168,9,Y,No,16,3,4,80,0,6,4,3,3,2,1,2
No,27,Travel_Rarely,1240,Neurology,2,4,Life Sciences,4,Female,33,3,1,Nurse,1,Divorced,2341,19715,1,Y,No,13,3,4,80,1,1,6,3,1,0,0,0
No,28,Travel_Rarely,1423,Maternity,1,3,Life Sciences,1,Male,72,2,1,Nurse,3,Divorced,1563,12530,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0
No,27,Non-Travel,691,Maternity,9,3,Medical,4,Male,57,3,1,Nurse,2,Divorced,2024,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2
No,29,Travel_Rarely,144,Cardiology,10,1,Marketing,4,Female,39,2,2,Nurse,2,Divorced,8268,11866,1,Y,Yes,14,3,1,80,2,7,2,3,7,7,1,7
No,24,Travel_Frequently,897,Neurology,10,3,Medical,1,Male,59,3,1,Other,4,Married,2145,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
No,38,Travel_Rarely,364,Maternity,3,5,Technical Degree,4,Female,32,3,2,Nurse,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2
No,50,Travel_Rarely,1207,Neurology,28,1,Medical,4,Male,74,4,1,Nurse,3,Married,3221,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8
No,29,Travel_Frequently,574,Neurology,20,1,Medical,4,Male,40,3,1,Nurse,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10
No,25,Travel_Rarely,622,Cardiology,13,1,Medical,2,Male,40,3,1,Other,3,Married,2096,26376,1,Y,No,11,3,3,80,0,7,1,3,7,4,0,6
No,32,Non-Travel,1109,Neurology,29,4,Medical,4,Female,69,3,1,Nurse,3,Single,4025,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7
No,24,Travel_Frequently,535,Cardiology,24,3,Medical,4,Male,38,3,1,Other,4,Married,2400,5530,0,Y,No,13,3,3,80,2,3,3,3,2,2,2,1
No,33,Travel_Rarely,118,Cardiology,16,3,Marketing,1,Female,69,3,2,Nurse,1,Single,5324,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
No,37,Travel_Rarely,290,Maternity,21,3,Life Sciences,2,Male,65,4,1,Nurse,1,Married,3564,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7
No,27,Travel_Rarely,975,Maternity,7,3,Medical,4,Female,55,2,2,Other,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
No,44,Travel_Frequently,383,Cardiology,1,5,Marketing,1,Female,79,3,2,Nurse,3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0
